posteam,posteam_type,defteam,side_of_field,yardline_100,half_seconds_remaining,game_seconds_remaining,qtr,down,ydstogo,ydsnet,yards_gained,epa,wp,def_wp,wpa,vegas_wpa,pass_attempt,season,cp,cpoe,goal_to_go,air_yards,field_goal_attempt,field_goal_result,kick_distance,score_differential,no_score_prob,opp_fg_prob,opp_td_prob,fg_prob,td_prob,punt_blocked,punt_inside_twenty,touchback,punt_attempt,fourth_down_converted,touchdown
GB,home,CHI,CHI,37.0,900.0,900.0,4.0,4.0,3.0,45.0,-2.0,-2.7430942,0.54801255,0.45198745,-0.12965155,-0.09139326,0.0,2024,,,0,,0.0,,,-1.0,0.03831675,0.14153653,0.23054288,0.2659873,0.31533766,0.0,0.0,0.0,0.0,0.0,0.0
CIN,away,PIT,PIT,37.0,397.0,2197.0,2.0,4.0,1.0,19.0,0.0,-3.3286762,0.5791105,0.4208895,-0.10715568,-0.07832065,1.0,2024,0.6916896,-69.16896,0,7.0,0.0,,,3.0,0.18420298,0.10207291,0.16277379,0.22645488,0.31805706,0.0,0.0,0.0,0.0,0.0,0.0
PIT,home,CIN,PIT,63.0,49.0,1849.0,2.0,4.0,1.0,20.0,0.0,-2.538955,0.4713886,0.5286114,-0.118445665,-0.06943956,0.0,2024,,,0,,0.0,,,-3.0,0.7852728,0.070655026,0.04907552,0.055664394,0.03808315,0.0,0.0,0.0,0.0,0.0,0.0
PIT,home,CIN,PIT,60.0,15.0,15.0,4.0,4.0,12.0,16.0,0.0,-1.0180537,0.1907328,0.80926716,-0.1437616,-0.10732955,1.0,2024,0.5621463,-56.21463,0,11.0,0.0,,,-2.0,0.9641427,0.0026786388,0.008338744,0.017720005,0.0055239447,0.0,0.0,0.0,0.0,0.0,0.0
CLE,away,BAL,CLE,61.0,1278.0,3078.0,1.0,4.0,1.0,9.0,0.0,-3.3641546,0.21911459,0.7808854,-0.066146955,-0.008021522,1.0,2024,0.6523839,-65.238396,0,16.0,0.0,,,-7.0,0.020337537,0.1824358,0.33313727,0.15507959,0.30118436,0.0,0.0,0.0,0.0,0.0,0.0
BAL,home,CLE,CLE,9.0,1065.0,2865.0,1.0,4.0,1.0,30.0,0.0,-4.076952,0.8329382,0.1670618,-0.060886383,-0.014706444,1.0,2024,0.38387957,-38.38796,0,8.0,0.0,,,7.0,0.008799451,0.028825859,0.05109402,0.49815527,0.4108833,0.0,0.0,0.0,0.0,0.0,0.0
BAL,home,CLE,CLE,23.0,183.0,1983.0,2.0,4.0,3.0,25.0,0.0,-3.1847038,0.90218335,0.097816646,-0.04743044,-0.012068575,1.0,2024,0.5344729,-53.44729,0,5.0,0.0,,,11.0,0.15460841,0.029602345,0.03388775,0.6856651,0.09484685,0.0,0.0,0.0,0.0,0.0,0.0
BAL,home,CLE,CLE,46.0,10.0,1810.0,2.0,4.0,4.0,38.0,0.0,-0.186636,0.8658591,0.13414091,0.0015311241,-0.00045365095,0.0,2024,,,0,,0.0,,,11.0,0.8947882,0.0018688485,0.005642502,0.08004877,0.016535843,0.0,0.0,0.0,0.0,0.0,0.0
BAL,home,CLE,BAL,52.0,4.0,1804.0,2.0,4.0,10.0,38.0,0.0,-0.12524132,0.8673902,0.13260978,0.0108578205,-0.00571084,1.0,2024,0.5852712,-58.52712,0,16.0,0.0,,,11.0,0.9503406,0.000884408,0.0053864312,0.033348665,0.009297435,0.0,0.0,0.0,0.0,0.0,0.0
BAL,home,CLE,CLE,38.0,1308.0,1308.0,3.0,4.0,4.0,32.0,0.0,-0.6021727,0.9593469,0.04065311,-0.00532043,-0.00043338537,0.0,2024,,,0,,0.0,,,18.0,0.013621462,0.14842074,0.2575147,0.23335557,0.3363088,0.0,0.0,0.0,0.0,0.0,0.0
CLE,away,BAL,BAL,49.0,280.0,280.0,4.0,4.0,4.0,21.0,0.0,-2.532925,0.0014997984,0.9985002,-0.0006341601,-0.0002750413,1.0,2024,0.7289489,-72.89489,0,5.0,0.0,,,-18.0,0.32746264,0.11587611,0.20557685,0.1296082,0.21350448,0.0,0.0,0.0,0.0,0.0,0.0
TEN,home,HOU,HOU,43.0,744.0,2544.0,2.0,4.0,9.0,-4.0,0.0,-0.30969703,0.17614053,0.82385945,-0.008410573,-0.014838919,0.0,2024,,,0,,0.0,,,-13.0,0.077568434,0.17399304,0.2782129,0.19217734,0.26823074,0.0,0.0,0.0,0.0,0.0,0.0
TEN,home,HOU,TEN,64.0,1669.0,1669.0,3.0,4.0,1.0,53.0,5.0,2.201387,0.115315326,0.8846847,0.03259065,0.028213248,0.0,2024,,,0,,0.0,,,-13.0,0.005813392,0.19068246,0.29202104,0.16122445,0.34248352,0.0,0.0,0.0,0.0,1.0,0.0
HOU,away,TEN,TEN,1.0,982.0,982.0,3.0,4.0,1.0,68.0,0.0,-4.4307814,0.9166822,0.083317816,-0.05655858,-0.05043064,1.0,2024,0.5824007,-58.240067,1,1.0,0.0,,,10.0,0.012115024,0.029823592,0.062430747,0.34012535,0.5519368,0.0,0.0,0.0,0.0,0.0,0.0
TEN,home,HOU,HOU,40.0,687.0,687.0,4.0,4.0,5.0,30.0,0.0,-2.4017138,0.025001733,0.9749983,-0.014824776,-0.015769362,1.0,2024,0.283353,-28.3353,0,22.0,0.0,,,-17.0,0.12008718,0.15481153,0.21742435,0.21670455,0.28150666,0.0,0.0,0.0,0.0,0.0,0.0
TEN,home,HOU,TEN,70.0,226.0,226.0,4.0,4.0,1.0,94.0,5.0,1.7388506,0.0022737721,0.9977262,0.00051062624,0.0005713925,0.0,2024,,,0,,0.0,,,-17.0,0.4849157,0.11920268,0.18085767,0.08385244,0.12804244,0.0,0.0,0.0,0.0,1.0,0.0
HOU,away,TEN,TEN,17.0,74.0,74.0,4.0,4.0,1.0,29.0,3.0,1.4731231,0.994918,0.005082011,0.0036168098,0.002330184,0.0,2024,,,0,,0.0,,,9.0,0.42793304,0.006188103,0.014167622,0.38044336,0.16822155,0.0,0.0,0.0,0.0,1.0,0.0
IND,home,JAX,IND,52.0,1042.0,2842.0,1.0,4.0,1.0,21.0,0.0,-3.4251075,0.5084373,0.49156272,-0.0554893,-0.096744,1.0,2024,,,0,,0.0,,,0.0,0.018163258,0.15664898,0.27345908,0.18235716,0.361583,0.0,0.0,0.0,0.0,0.0,0.0
IND,home,JAX,IND,86.0,1503.0,1503.0,3.0,4.0,3.0,2.0,0.0,-0.37359437,0.7402683,0.2597317,-0.02387029,-0.018216372,0.0,2024,,,0,,0.0,,,7.0,0.003860434,0.286261,0.39028922,0.11910248,0.19410217,0.0,0.0,0.0,0.0,0.0,0.0
IND,home,JAX,JAX,22.0,237.0,237.0,4.0,4.0,1.0,43.0,0.0,-1.019215,0.63086325,0.36913675,-0.060801268,-0.066781044,0.0,2024,,,0,,0.0,,,0.0,0.13471192,0.03239335,0.05466133,0.46734655,0.3095073,0.0,0.0,0.0,0.0,0.0,0.0
JAX,away,IND,JAX,82.0,200.0,200.0,5.0,4.0,22.0,8.0,20.0,1.1667567,0.1723452,0.8276548,-0.1723452,-0.1723452,1.0,2024,0.42725742,57.274258,0,20.0,0.0,,,-3.0,0.4356512,0.15916514,0.22869538,0.06983264,0.10107388,0.0,0.0,0.0,0.0,0.0,0.0
DEN,home,KC,DEN,61.0,1314.0,3114.0,1.0,4.0,1.0,85.0,1.0,2.1014144,0.7321272,0.2678728,0.044697165,0.018611968,0.0,2024,,,0,,0.0,,,7.0,0.018474774,0.17861633,0.298953,0.15379316,0.34211907,0.0,0.0,0.0,0.0,1.0,0.0
KC,away,DEN,KC,53.0,1088.0,2888.0,1.0,4.0,4.0,12.0,0.0,-0.5103965,0.13702777,0.86297226,0.00047910213,0.0025632158,0.0,2024,,,0,,0.0,,,-14.0,0.031920627,0.180565,0.32591003,0.17507678,0.2772274,0.0,0.0,0.0,0.0,0.0,0.0
DEN,home,KC,KC,38.0,675.0,2475.0,2.0,4.0,1.0,89.0,2.0,2.198569,0.88209873,0.117901266,0.023501456,0.0015268922,0.0,2024,,,0,,0.0,,,14.0,0.06718501,0.13167624,0.2154558,0.21485434,0.358821,0.0,0.0,0.0,0.0,1.0,0.0
KC,away,DEN,DEN,36.0,187.0,1987.0,2.0,4.0,4.0,37.0,13.0,2.8145847,0.06047624,0.93952376,0.036256712,0.005349962,1.0,2024,0.6589981,34.100193,0,0.0,0.0,,,-21.0,0.46646857,0.071362324,0.09294209,0.21728522,0.14828724,0.0,0.0,0.0,0.0,1.0,0.0
KC,away,DEN,DEN,42.0,938.0,938.0,3.0,4.0,7.0,21.0,-7.0,-2.641524,0.00038926752,0.9996107,-0.0002837673,-6.0787344e-05,1.0,2024,,,0,,0.0,,,-31.0,0.052866466,0.17482403,0.29748458,0.2050265,0.26089558,0.0,0.0,0.0,0.0,0.0,0.0
DEN,home,KC,DEN,54.0,74.0,74.0,4.0,4.0,6.0,23.0,0.0,-0.14051455,0.99992406,7.593632e-05,-3.0994415e-06,-2.1457672e-06,0.0,2024,,,0,,0.0,,,38.0,0.7095544,0.08551102,0.05434788,0.08068902,0.06746504,0.0,0.0,0.0,0.0,0.0,0.0
LAC,away,LV,LV,43.0,1218.0,3018.0,1.0,4.0,14.0,55.0,0.0,2.4552615,0.46806768,0.53193235,0.048471957,0.027435303,0.0,2024,,,0,,0.0,,,0.0,0.013728565,0.1726917,0.3644656,0.19300897,0.2394419,0.0,0.0,0.0,0.0,0.0,0.0
LAC,away,LV,LV,39.0,615.0,2415.0,2.0,4.0,1.0,56.0,2.0,2.0395577,0.2478807,0.7521193,0.07108289,0.05530238,0.0,2024,,,0,,0.0,,,-7.0,0.07656054,0.14577585,0.17738003,0.19809283,0.39727226,0.0,0.0,0.0,0.0,1.0,0.0
LV,home,LAC,LAC,18.0,655.0,655.0,4.0,4.0,10.0,40.0,0.0,-3.409372,0.06325544,0.9367446,-0.03232182,-0.0072123557,1.0,2024,0.4176614,-41.76614,0,18.0,0.0,,,-14.0,0.015297369,0.023703463,0.038847532,0.8654875,0.055612635,0.0,0.0,0.0,0.0,0.0,0.0
LV,home,LAC,LAC,40.0,95.0,95.0,4.0,4.0,7.0,70.0,11.0,2.8247867,0.0006412914,0.9993587,0.0005723977,0.0002279972,1.0,2024,0.56725526,43.274475,0,11.0,0.0,,,-21.0,0.6075769,0.100091234,0.04847936,0.13220753,0.1068736,0.0,0.0,0.0,0.0,1.0,0.0
NYJ,home,MIA,NYJ,65.0,853.0,2653.0,2.0,4.0,5.0,0.0,0.0,-0.38037,0.3559219,0.64407814,-0.026194781,-0.021826506,0.0,2024,,,0,,0.0,,,-6.0,0.064244434,0.19861516,0.33495745,0.14685585,0.24891081,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,home,MIA,MIA,38.0,200.0,2000.0,2.0,4.0,5.0,45.0,-7.0,-2.568838,0.66622794,0.33377206,-0.11518186,-0.13249767,1.0,2024,,,0,,0.0,,,1.0,0.38414925,0.10163245,0.14543411,0.17443322,0.18580154,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,home,MIA,MIA,17.0,1390.0,1390.0,3.0,4.0,1.0,47.0,2.0,1.4421027,0.91085553,0.08914447,0.008301973,0.017360568,0.0,2024,,,0,,0.0,,,9.0,0.0058587026,0.04625916,0.054383736,0.4926517,0.3992301,0.0,0.0,0.0,0.0,1.0,0.0
MIA,away,NYJ,MIA,52.0,540.0,540.0,4.0,4.0,7.0,70.0,20.0,3.5575922,0.032675378,0.9673246,0.047623314,0.04132279,1.0,2024,0.5094354,49.056458,0,17.0,0.0,,,-12.0,0.19779368,0.18356557,0.21472622,0.15734845,0.24062288,0.0,0.0,0.0,0.0,1.0,0.0
MIA,away,NYJ,NYJ,8.0,371.0,371.0,4.0,4.0,3.0,70.0,4.0,2.8509018,0.058529433,0.94147056,0.029587273,0.01760308,1.0,2024,0.55268294,44.731705,0,3.0,0.0,,,-12.0,0.06268529,0.01845963,0.0230812,0.7894169,0.10531756,0.0,0.0,0.0,0.0,1.0,0.0
MIA,away,NYJ,MIA,66.0,115.0,115.0,4.0,4.0,2.0,24.0,5.0,1.4236045,0.008419818,0.9915802,0.0024443958,0.0014919457,0.0,2024,,,0,,0.0,,,-12.0,0.7353128,0.051017195,0.07664762,0.04178449,0.09339333,0.0,0.0,0.0,0.0,1.0,0.0
DET,home,MIN,MIN,39.0,1045.0,2845.0,1.0,4.0,5.0,78.0,14.0,4.071277,0.51641315,0.48358685,0.12250173,0.083250284,1.0,2024,0.5353504,46.464962,0,4.0,0.0,,,0.0,0.022891968,0.14380309,0.2786555,0.22249405,0.3161925,0.0,0.0,0.0,0.0,1.0,0.0
MIN,away,DET,DET,3.0,616.0,2416.0,2.0,4.0,3.0,47.0,0.0,-3.011931,0.33139482,0.6686052,-0.03536895,-0.060166806,1.0,2024,0.46659544,-46.659546,1,3.0,0.0,,,-7.0,0.015789088,0.016824545,0.021420516,0.85088956,0.09370892,0.0,0.0,0.0,0.0,0.0,0.0
DET,home,MIN,MIN,42.0,222.0,2022.0,2.0,4.0,1.0,28.0,0.0,-2.8977103,0.6732556,0.32674438,-0.07854131,-0.08606017,1.0,2024,0.7145086,-71.45086,0,12.0,0.0,,,4.0,0.36231142,0.08768553,0.14168672,0.13993481,0.2561568,0.0,0.0,0.0,0.0,0.0,0.0
MIN,away,DET,DET,2.0,1626.0,1626.0,3.0,4.0,2.0,68.0,0.0,-3.234355,0.45903873,0.54096127,-0.1558178,-0.09911811,1.0,2024,0.5721782,-57.21782,1,2.0,0.0,,,-4.0,0.0010455025,0.015532608,0.019789046,0.8453228,0.11641109,0.0,0.0,0.0,0.0,0.0,0.0
DET,home,MIN,MIN,10.0,1053.0,1053.0,3.0,4.0,2.0,70.0,10.0,3.799849,0.71964425,0.28035575,0.10822101,0.13044663,1.0,2024,0.7185315,28.14685,0,5.0,0.0,,,1.0,0.0032297208,0.015109633,0.022518432,0.8256971,0.13227911,0.0,0.0,0.0,0.0,1.0,1.0
DET,home,MIN,MIN,6.0,343.0,343.0,4.0,4.0,2.0,74.0,0.0,2.7825315,0.9940725,0.005927503,0.0041148663,0.0018251538,0.0,2024,,,0,,0.0,,,15.0,0.045973904,0.016435005,0.0204756,0.7678226,0.14805791,0.0,0.0,0.0,0.0,0.0,0.0
MIN,away,DET,MIN,52.0,253.0,253.0,4.0,4.0,10.0,13.0,0.0,-0.29308885,0.00029473196,0.99970526,-1.5162746e-05,-2.7013746e-05,0.0,2024,,,0,,0.0,,,-22.0,0.32043147,0.12218554,0.23045957,0.12784548,0.19062033,0.0,0.0,0.0,0.0,0.0,0.0
MIN,away,DET,MIN,57.0,253.0,253.0,4.0,4.0,15.0,13.0,0.0,-2.4453223,0.0002795692,0.99972045,-0.00016250569,-5.872579e-05,1.0,2024,0.41909692,-41.90969,0,18.0,0.0,,,-22.0,0.325831,0.13465637,0.24100997,0.11958719,0.1675848,0.0,0.0,0.0,0.0,0.0,0.0
DET,home,MIN,MIN,28.0,33.0,33.0,4.0,4.0,6.0,20.0,5.0,-2.2981524,0.9999199,8.010864e-05,-0.00012522358,-4.5220164e-05,0.0,2024,,,0,,0.0,,,22.0,0.25267926,0.02431189,0.012222139,0.6283489,0.08164574,0.0,0.0,0.0,0.0,0.0,0.0
TB,home,NO,NO,39.0,1203.0,3003.0,1.0,4.0,10.0,43.0,0.0,0.48470747,0.5212462,0.4787538,0.01664728,0.008893013,0.0,2024,,,0,,0.0,,,-3.0,0.017764466,0.16590625,0.27615595,0.22404623,0.30562446,0.0,0.0,0.0,0.0,0.0,0.0
NO,away,TB,TB,44.0,664.0,2464.0,2.0,4.0,1.0,79.0,14.0,2.9904177,0.5633133,0.4366867,0.06821805,0.06771915,1.0,2024,0.7122987,28.77013,0,0.0,0.0,,,3.0,0.09103891,0.1462759,0.2349895,0.18071155,0.34008294,0.0,0.0,0.0,0.0,1.0,0.0
NO,away,TB,TB,21.0,540.0,2340.0,2.0,4.0,1.0,79.0,6.0,1.8281734,0.6051235,0.39487648,0.050390065,0.061199754,0.0,2024,,,0,,0.0,,,3.0,0.048519462,0.059183467,0.079761066,0.47053513,0.34066454,0.0,0.0,0.0,0.0,1.0,0.0
TB,home,NO,NO,42.0,649.0,649.0,4.0,4.0,8.0,82.0,33.0,4.4915657,0.1628384,0.8371616,0.20389077,0.1731629,1.0,2024,0.23446298,76.5537,0,30.0,0.0,,,-6.0,0.11591418,0.16975622,0.26867405,0.19343323,0.23601851,0.0,0.0,0.0,0.0,1.0,0.0
NO,away,TB,TB,32.0,40.0,40.0,4.0,4.0,5.0,38.0,0.0,-2.3400474,0.05794096,0.94205904,-0.051701605,-0.038471397,1.0,2024,0.5653315,-56.533154,0,12.0,0.0,,,-8.0,0.42049307,0.0486643,0.01426154,0.40481538,0.11089334,0.0,0.0,0.0,0.0,0.0,0.0
NYG,away,PHI,PHI,49.0,1438.0,3238.0,1.0,4.0,7.0,31.0,0.0,-2.5363672,0.3936224,0.6063776,-0.04520285,-0.025899857,1.0,2024,0.61103165,-61.103165,0,9.0,0.0,,,0.0,0.010233705,0.18635093,0.3336101,0.19090097,0.26889154,0.0,0.0,0.0,0.0,0.0,0.0
PHI,home,NYG,PHI,64.0,1095.0,2895.0,1.0,4.0,1.0,65.0,0.0,2.2456841,0.78902876,0.21097124,0.037596405,0.03197372,0.0,2024,,,0,,0.0,,,7.0,0.032234624,0.18292136,0.2995882,0.14460027,0.33385125,0.0,0.0,0.0,0.0,0.0,0.0
PHI,home,NYG,NYG,36.0,934.0,2734.0,1.0,4.0,2.0,65.0,9.0,2.726499,0.7949711,0.20502889,0.054534018,0.04231912,1.0,2024,0.7312962,26.870382,0,3.0,0.0,,,7.0,0.0336839,0.12203375,0.19307977,0.314929,0.33152896,0.0,0.0,0.0,0.0,1.0,0.0
NYG,away,PHI,NYG,64.0,731.0,2531.0,2.0,4.0,3.0,37.0,10.0,3.0682282,0.21526088,0.78473914,0.055539355,0.05147183,0.0,2024,,,0,,0.0,,,-7.0,0.08920487,0.1843973,0.32800725,0.14440212,0.24725492,0.0,0.0,0.0,0.0,1.0,0.0
NYG,away,PHI,PHI,45.0,569.0,2369.0,2.0,4.0,1.0,37.0,3.0,2.019142,0.22167023,0.7783298,0.052042082,0.045380965,0.0,2024,,,0,,0.0,,,-7.0,0.12728272,0.14827743,0.21038601,0.1663472,0.34086186,0.0,0.0,0.0,0.0,1.0,0.0
NYG,away,PHI,PHI,34.0,418.0,2218.0,2.0,4.0,2.0,37.0,0.0,-2.9859128,0.23803613,0.76196384,-0.05250737,-0.056395054,1.0,2024,0.28846818,-28.846819,0,31.0,0.0,,,-7.0,0.14476427,0.08970894,0.15806949,0.37560964,0.22918496,0.0,0.0,0.0,0.0,0.0,0.0
PHI,home,NYG,NYG,35.0,1705.0,1705.0,3.0,4.0,2.0,8.0,0.0,-3.4399004,0.862468,0.137532,-0.048314318,-0.053803697,1.0,2024,0.58031726,-58.031727,0,13.0,0.0,,,10.0,0.0048056375,0.11552207,0.16755617,0.35540193,0.35248727,0.0,0.0,0.0,0.0,0.0,0.0
PHI,home,NYG,NYG,41.0,120.0,120.0,4.0,4.0,3.0,56.0,0.0,2.4722712,0.88231164,0.11768836,0.061944187,0.057407975,0.0,2024,,,0,,0.0,,,4.0,0.53149205,0.09453652,0.077333115,0.13616195,0.1548028,0.0,0.0,0.0,0.0,0.0,0.0
LA,home,SEA,LA,54.0,1102.0,2902.0,1.0,4.0,1.0,44.0,5.0,2.55851,0.28749046,0.7125095,0.06750068,0.019033872,0.0,2024,,,0,,0.0,,,-7.0,0.021040352,0.16428997,0.287749,0.15541473,0.3580812,0.0,0.0,0.0,0.0,1.0,0.0
LA,home,SEA,LA,66.0,155.0,155.0,4.0,4.0,6.0,61.0,17.0,3.1645665,0.17135972,0.8286403,0.113642216,0.13073078,1.0,2024,0.43197006,56.802994,0,7.0,0.0,,,-5.0,0.40137035,0.14158367,0.20834145,0.107267536,0.1381296,0.0,0.0,0.0,0.0,1.0,0.0
LA,home,SEA,SEA,9.0,21.0,21.0,4.0,4.0,3.0,61.0,0.0,-2.8488986,0.36303434,0.63696563,-0.33556512,-0.25267184,1.0,2024,0.6037494,-60.37494,0,3.0,0.0,,,-5.0,0.14688861,0.0034308606,0.0041016,0.75668025,0.08823819,0.0,0.0,0.0,0.0,0.0,0.0
ARI,home,SF,ARI,57.0,1053.0,2853.0,1.0,4.0,4.0,30.0,22.0,4.0664606,0.4730267,0.5269733,0.1351276,0.09653765,0.0,2024,,,0,,0.0,,,-3.0,0.02001254,0.17901415,0.32161227,0.16524652,0.3042139,0.0,0.0,0.0,0.0,1.0,0.0
SF,away,ARI,ARI,45.0,1242.0,1242.0,3.0,4.0,1.0,70.0,9.0,2.7753613,0.15266423,0.84733576,0.06311832,0.028736748,0.0,2024,,,0,,0.0,,,-9.0,0.00878063,0.1485095,0.27104023,0.20067132,0.3625959,0.0,0.0,0.0,0.0,1.0,0.0
SF,away,ARI,ARI,43.0,252.0,252.0,4.0,4.0,6.0,27.0,0.0,-2.4375606,0.004566092,0.9954339,-0.0030736513,-0.0026090757,1.0,2024,0.35845906,-35.845905,0,17.0,0.0,,,-16.0,0.29633155,0.11974878,0.19450293,0.1554036,0.2255404,0.0,0.0,0.0,0.0,0.0,0.0
ARI,home,SF,SF,48.0,120.0,120.0,4.0,4.0,1.0,57.0,2.0,2.036915,0.99896324,0.0010367632,0.0004988313,0.00031721592,0.0,2024,,,0,,0.0,,,16.0,0.45803598,0.10685375,0.10386301,0.13721704,0.18916981,0.0,0.0,0.0,0.0,1.0,0.0
DAL,home,WAS,WAS,37.0,110.0,1910.0,2.0,4.0,1.0,68.0,5.0,1.8937224,0.72973394,0.27026606,0.051543295,0.06562099,0.0,2024,,,0,,0.0,,,3.0,0.4176656,0.07030617,0.05329731,0.21331307,0.24101855,0.0,0.0,0.0,0.0,1.0,0.0
DAL,home,WAS,WAS,2.0,24.0,1824.0,2.0,4.0,2.0,68.0,0.0,-2.893424,0.7938345,0.20616549,-0.07570547,-0.042121142,1.0,2024,0.5821218,-58.212177,1,2.0,0.0,,,3.0,0.18835314,0.0028773744,0.0031087366,0.67639107,0.12745175,0.0,0.0,0.0,0.0,0.0,0.0
DAL,home,WAS,WAS,47.0,205.0,205.0,4.0,4.0,1.0,4.0,0.0,-0.8823107,0.7661697,0.23383027,-0.029007316,-0.045859277,0.0,2024,,,0,,0.0,,,3.0,0.3979048,0.10360533,0.13597219,0.13981965,0.21250936,0.0,0.0,0.0,0.0,0.0,0.0
WAS,away,DAL,DAL,49.0,33.0,33.0,4.0,4.0,1.0,91.0,33.0,3.5572765,0.19186328,0.8081367,0.32040513,0.3296954,0.0,2024,,,0,,0.0,,,-3.0,0.7842969,0.049247097,0.012531181,0.08366076,0.06822484,0.0,0.0,0.0,0.0,1.0,0.0
BUF,home,DEN,DEN,14.0,1408.0,3208.0,1.0,4.0,1.0,59.0,3.0,1.3945663,0.42657793,0.5734221,0.06300685,0.050720036,0.0,2024,,,0,,0.0,,,-7.0,0.00320781,0.031443797,0.05605466,0.50331146,0.40432736,0.0,0.0,0.0,0.0,1.0,0.0
DEN,away,BUF,DEN,57.0,649.0,2449.0,2.0,4.0,8.0,31.0,15.0,3.4906836,0.27964228,0.7203577,0.14294505,0.066952884,1.0,2024,0.51845896,48.154102,0,15.0,0.0,,,-3.0,0.119146444,0.18654288,0.2826245,0.15490174,0.2502734,0.0,0.0,0.0,0.0,1.0,0.0
BUF,home,DEN,DEN,24.0,1095.0,1095.0,3.0,4.0,1.0,73.0,24.0,3.7986667,0.83877057,0.16122943,0.07221118,0.03800025,1.0,2024,0.41229928,58.770073,0,24.0,0.0,,,6.0,0.009151966,0.06938396,0.083332494,0.46527144,0.3709923,0.0,0.0,0.0,0.0,1.0,1.0
DEN,away,BUF,BUF,14.0,697.0,697.0,4.0,4.0,2.0,61.0,0.0,-3.3123708,0.011752042,0.98824793,-0.009490403,-0.0040056994,1.0,2024,0.85458136,14.541864,0,-2.0,0.0,,,-21.0,0.021789854,0.018597387,0.037632313,0.8076988,0.11344379,0.0,0.0,0.0,0.0,0.0,0.0
DEN,away,BUF,DEN,77.0,204.0,204.0,4.0,4.0,17.0,-7.0,0.0,-2.4714377,0.00026118234,0.9997388,-6.955341e-05,-4.3703658e-05,1.0,2024,0.311005,-31.1005,0,25.0,0.0,,,-24.0,0.6250414,0.10510873,0.15476951,0.028985195,0.079131745,0.0,0.0,0.0,0.0,0.0,0.0
PHI,home,GB,PHI,72.0,782.0,2582.0,2.0,4.0,4.0,1.0,0.0,-0.6306129,0.78426206,0.21573794,-0.005713105,-0.0056909323,0.0,2024,,,0,,0.0,,,10.0,0.07383453,0.21458916,0.34223634,0.1357572,0.22662085,0.0,0.0,0.0,0.0,0.0,0.0
GB,away,PHI,PHI,19.0,439.0,2239.0,2.0,4.0,1.0,37.0,2.0,1.7054107,0.21385615,0.78614384,0.046690688,0.030222848,0.0,2024,,,0,,0.0,,,-10.0,0.06760165,0.04217277,0.088385515,0.47905496,0.3213189,0.0,0.0,0.0,0.0,1.0,0.0
PHI,home,GB,GB,39.0,22.0,1822.0,2.0,4.0,4.0,1.0,0.0,-0.25459275,0.8694873,0.13051271,-0.00473243,-0.0054911375,0.0,2024,,,0,,0.0,,,10.0,0.72568244,0.03445088,0.02021259,0.15148567,0.06640029,0.0,0.0,0.0,0.0,0.0,0.0
PHI,home,GB,PHI,51.0,815.0,815.0,4.0,4.0,1.0,58.0,3.0,2.2081366,0.805456,0.19454402,0.046063602,0.026726246,0.0,2024,,,0,,0.0,,,6.0,0.065130204,0.16543059,0.25300702,0.17614098,0.33261085,0.0,0.0,0.0,0.0,1.0,0.0
GB,away,PHI,GB,59.0,303.0,303.0,4.0,4.0,3.0,21.0,0.0,-2.8506458,0.053720806,0.94627917,-0.02290276,-0.024917137,1.0,2024,0.6885107,-68.851074,0,5.0,0.0,,,-9.0,0.3395839,0.14072202,0.20332244,0.11957957,0.1883835,0.0,0.0,0.0,0.0,0.0,0.0
HOU,home,LAC,LAC,41.0,900.0,2700.0,2.0,4.0,6.0,26.0,0.0,-0.39714053,0.3714305,0.6285695,-0.009452581,-0.014897257,0.0,2024,,,0,,0.0,,,-6.0,0.03029339,0.16664287,0.27237186,0.22874126,0.292569,0.0,0.0,0.0,0.0,0.0,0.0
LAC,away,HOU,HOU,34.0,1516.0,1516.0,3.0,4.0,2.0,40.0,0.0,-3.3760343,0.35773596,0.642264,-0.096021265,-0.10657826,1.0,2024,0.79596186,-79.59618,0,1.0,0.0,,,-4.0,0.002751053,0.10217324,0.19633275,0.4693107,0.22646996,0.0,0.0,0.0,0.0,0.0,0.0
HOU,home,LAC,LAC,38.0,288.0,288.0,4.0,4.0,1.0,74.0,2.0,1.6830176,0.9915428,0.008457184,0.0035936236,0.003045082,0.0,2024,,,0,,0.0,,,13.0,0.22106248,0.09155223,0.13600461,0.19863364,0.34327614,0.0,0.0,0.0,0.0,1.0,0.0
HOU,home,LAC,LAC,17.0,227.0,227.0,4.0,4.0,1.0,74.0,17.0,4.350091,0.9969663,0.0030336976,0.0022513552,0.0017641857,0.0,2024,,,0,,0.0,,,13.0,0.19284444,0.01818975,0.0368541,0.57277054,0.1774018,0.0,0.0,0.0,0.0,1.0,1.0
LA,home,MIN,MIN,10.0,1541.0,3341.0,1.0,4.0,1.0,70.0,0.0,1.9088753,0.619781,0.38021898,0.057753205,0.069063604,0.0,2024,,,0,,0.0,,,0.0,0.003645969,0.03438762,0.046186645,0.52631575,0.38690722,0.0,0.0,0.0,0.0,0.0,0.0
